ABBR,layer,head,patched_logit_difference,indirect_effect,normalized_restoration,count
AML,24,4,nan,nan,nan,0
AML,24,5,nan,nan,nan,0
AML,24,6,nan,nan,nan,0
AML,24,7,nan,nan,nan,0
AML,24,8,nan,nan,nan,0
AML,24,9,nan,nan,nan,0
AML,24,10,nan,nan,nan,0
AML,24,11,nan,nan,nan,0
AML,24,12,nan,nan,nan,0
AML,24,13,nan,nan,nan,0
AML,24,14,nan,nan,nan,0
AML,24,15,nan,nan,nan,0
AML,24,16,nan,nan,nan,0
AML,24,17,nan,nan,nan,0
AML,24,18,nan,nan,nan,0
AML,24,19,nan,nan,nan,0
AML,24,20,nan,nan,nan,0
AML,24,21,nan,nan,nan,0
AML,24,22,nan,nan,nan,0
AML,24,23,nan,nan,nan,0
AML,25,0,nan,nan,nan,0
AML,25,1,nan,nan,nan,0
AML,25,2,nan,nan,nan,0
AML,25,3,nan,nan,nan,0
AML,25,4,nan,nan,nan,0
AML,25,5,nan,nan,nan,0
AML,25,6,nan,nan,nan,0
AML,25,7,nan,nan,nan,0
AML,25,8,nan,nan,nan,0
AML,25,9,nan,nan,nan,0
AML,25,10,nan,nan,nan,0
AML,25,11,nan,nan,nan,0
AML,25,12,nan,nan,nan,0
AML,25,13,nan,nan,nan,0
AML,25,14,nan,nan,nan,0
AML,25,15,nan,nan,nan,0
AML,25,16,nan,nan,nan,0
AML,25,17,nan,nan,nan,0
AML,25,18,nan,nan,nan,0
AML,25,19,nan,nan,nan,0
AML,25,20,nan,nan,nan,0
AML,25,21,nan,nan,nan,0
AML,25,22,nan,nan,nan,0
AML,25,23,nan,nan,nan,0
AML,26,0,nan,nan,nan,0
AML,26,1,nan,nan,nan,0
AML,26,2,nan,nan,nan,0
AML,26,3,nan,nan,nan,0
AML,26,4,nan,nan,nan,0
AML,26,5,nan,nan,nan,0
AML,26,6,nan,nan,nan,0
AML,26,7,nan,nan,nan,0
AML,26,8,nan,nan,nan,0
AML,26,9,nan,nan,nan,0
AML,26,10,nan,nan,nan,0
AML,26,11,nan,nan,nan,0
AML,26,12,nan,nan,nan,0
AML,26,13,nan,nan,nan,0
AML,26,14,nan,nan,nan,0
AML,26,15,nan,nan,nan,0
AML,26,16,nan,nan,nan,0
AML,26,17,nan,nan,nan,0
AML,26,18,nan,nan,nan,0
AML,26,19,nan,nan,nan,0
AML,26,20,nan,nan,nan,0
AML,26,21,nan,nan,nan,0
AML,26,22,nan,nan,nan,0
AML,26,23,nan,nan,nan,0
AML,27,0,nan,nan,nan,0
AML,27,1,nan,nan,nan,0
AML,27,2,nan,nan,nan,0
AML,27,3,nan,nan,nan,0
AML,27,4,nan,nan,nan,0
AML,27,5,nan,nan,nan,0
AML,27,6,nan,nan,nan,0
AML,27,7,nan,nan,nan,0
AML,27,8,nan,nan,nan,0
AML,27,9,nan,nan,nan,0
AML,27,10,nan,nan,nan,0
AML,27,11,nan,nan,nan,0
AML,27,12,nan,nan,nan,0
AML,27,13,nan,nan,nan,0
AML,27,14,nan,nan,nan,0
AML,27,15,nan,nan,nan,0
AML,27,16,nan,nan,nan,0
AML,27,17,nan,nan,nan,0
AML,27,18,nan,nan,nan,0
AML,27,19,nan,nan,nan,0
AML,27,20,nan,nan,nan,0
AML,27,21,nan,nan,nan,0
AML,27,22,nan,nan,nan,0
AML,27,23,nan,nan,nan,0
ANA,0,0,nan,nan,nan,0
ANA,0,1,nan,nan,nan,0
ANA,0,2,nan,nan,nan,0
ANA,0,3,nan,nan,nan,0
ANA,0,4,nan,nan,nan,0
ANA,0,5,nan,nan,nan,0
ANA,0,6,nan,nan,nan,0
ANA,0,7,nan,nan,nan,0
ANA,0,8,nan,nan,nan,0
ANA,0,9,nan,nan,nan,0
ANA,0,10,nan,nan,nan,0
ANA,0,11,nan,nan,nan,0
ANA,0,12,nan,nan,nan,0
ANA,0,13,nan,nan,nan,0
ANA,0,14,nan,nan,nan,0
ANA,0,15,nan,nan,nan,0
ANA,0,16,nan,nan,nan,0
ANA,0,17,nan,nan,nan,0
ANA,0,18,nan,nan,nan,0
ANA,0,19,nan,nan,nan,0
ANA,0,20,nan,nan,nan,0
ANA,0,21,nan,nan,nan,0
ANA,0,22,nan,nan,nan,0
ANA,0,23,nan,nan,nan,0
ANA,1,0,nan,nan,nan,0
ANA,1,1,nan,nan,nan,0
ANA,1,2,nan,nan,nan,0
ANA,1,3,nan,nan,nan,0
ANA,1,4,nan,nan,nan,0
ANA,1,5,nan,nan,nan,0
ANA,1,6,nan,nan,nan,0
ANA,1,7,nan,nan,nan,0
ANA,1,8,nan,nan,nan,0
ANA,1,9,nan,nan,nan,0
ANA,1,10,nan,nan,nan,0
ANA,1,11,nan,nan,nan,0
ANA,1,12,nan,nan,nan,0
ANA,1,13,nan,nan,nan,0
ANA,1,14,nan,nan,nan,0
ANA,1,15,nan,nan,nan,0
ANA,1,16,nan,nan,nan,0
ANA,1,17,nan,nan,nan,0
ANA,1,18,nan,nan,nan,0
ANA,1,19,nan,nan,nan,0
ANA,1,20,nan,nan,nan,0
ANA,1,21,nan,nan,nan,0
ANA,1,22,nan,nan,nan,0
ANA,1,23,nan,nan,nan,0
ANA,2,0,nan,nan,nan,0
ANA,2,1,nan,nan,nan,0
ANA,2,2,nan,nan,nan,0
ANA,2,3,nan,nan,nan,0
ANA,2,4,nan,nan,nan,0
ANA,2,5,nan,nan,nan,0
ANA,2,6,nan,nan,nan,0
ANA,2,7,nan,nan,nan,0
ANA,2,8,nan,nan,nan,0
ANA,2,9,nan,nan,nan,0
ANA,2,10,nan,nan,nan,0
ANA,2,11,nan,nan,nan,0
ANA,2,12,nan,nan,nan,0
ANA,2,13,nan,nan,nan,0
ANA,2,14,nan,nan,nan,0
ANA,2,15,nan,nan,nan,0
ANA,2,16,nan,nan,nan,0
ANA,2,17,nan,nan,nan,0
ANA,2,18,nan,nan,nan,0
ANA,2,19,nan,nan,nan,0
ANA,2,20,nan,nan,nan,0
ANA,2,21,nan,nan,nan,0
ANA,2,22,nan,nan,nan,0
ANA,2,23,nan,nan,nan,0
ANA,3,0,nan,nan,nan,0
ANA,3,1,nan,nan,nan,0
ANA,3,2,nan,nan,nan,0
ANA,3,3,nan,nan,nan,0
ANA,3,4,nan,nan,nan,0
ANA,3,5,nan,nan,nan,0
ANA,3,6,nan,nan,nan,0
ANA,3,7,nan,nan,nan,0
ANA,3,8,nan,nan,nan,0
ANA,3,9,nan,nan,nan,0
ANA,3,10,nan,nan,nan,0
ANA,3,11,nan,nan,nan,0
ANA,3,12,nan,nan,nan,0
ANA,3,13,nan,nan,nan,0
ANA,3,14,nan,nan,nan,0
ANA,3,15,nan,nan,nan,0
ANA,3,16,nan,nan,nan,0
ANA,3,17,nan,nan,nan,0
ANA,3,18,nan,nan,nan,0
ANA,3,19,nan,nan,nan,0
ANA,3,20,nan,nan,nan,0
ANA,3,21,nan,nan,nan,0
ANA,3,22,nan,nan,nan,0
ANA,3,23,nan,nan,nan,0
ANA,4,0,nan,nan,nan,0
ANA,4,1,nan,nan,nan,0
ANA,4,2,nan,nan,nan,0
ANA,4,3,nan,nan,nan,0
ANA,4,4,nan,nan,nan,0
ANA,4,5,nan,nan,nan,0
ANA,4,6,nan,nan,nan,0
ANA,4,7,nan,nan,nan,0
ANA,4,8,nan,nan,nan,0
ANA,4,9,nan,nan,nan,0
ANA,4,10,nan,nan,nan,0
ANA,4,11,nan,nan,nan,0
ANA,4,12,nan,nan,nan,0
ANA,4,13,nan,nan,nan,0
ANA,4,14,nan,nan,nan,0
ANA,4,15,nan,nan,nan,0
ANA,4,16,nan,nan,nan,0
ANA,4,17,nan,nan,nan,0
ANA,4,18,nan,nan,nan,0
ANA,4,19,nan,nan,nan,0
ANA,4,20,nan,nan,nan,0
ANA,4,21,nan,nan,nan,0
ANA,4,22,nan,nan,nan,0
ANA,4,23,nan,nan,nan,0
ANA,5,0,nan,nan,nan,0
ANA,5,1,nan,nan,nan,0
ANA,5,2,nan,nan,nan,0
ANA,5,3,nan,nan,nan,0
ANA,5,4,nan,nan,nan,0
ANA,5,5,nan,nan,nan,0
ANA,5,6,nan,nan,nan,0
ANA,5,7,nan,nan,nan,0
ANA,5,8,nan,nan,nan,0
ANA,5,9,nan,nan,nan,0
ANA,5,10,nan,nan,nan,0
ANA,5,11,nan,nan,nan,0
ANA,5,12,nan,nan,nan,0
ANA,5,13,nan,nan,nan,0
ANA,5,14,nan,nan,nan,0
ANA,5,15,nan,nan,nan,0
ANA,5,16,nan,nan,nan,0
ANA,5,17,nan,nan,nan,0
ANA,5,18,nan,nan,nan,0
ANA,5,19,nan,nan,nan,0
ANA,5,20,nan,nan,nan,0
ANA,5,21,nan,nan,nan,0
ANA,5,22,nan,nan,nan,0
ANA,5,23,nan,nan,nan,0
ANA,6,0,nan,nan,nan,0
ANA,6,1,nan,nan,nan,0
ANA,6,2,nan,nan,nan,0
ANA,6,3,nan,nan,nan,0
ANA,6,4,nan,nan,nan,0
ANA,6,5,nan,nan,nan,0
ANA,6,6,nan,nan,nan,0
ANA,6,7,nan,nan,nan,0
ANA,6,8,nan,nan,nan,0
ANA,6,9,nan,nan,nan,0
ANA,6,10,nan,nan,nan,0
ANA,6,11,nan,nan,nan,0
ANA,6,12,nan,nan,nan,0
ANA,6,13,nan,nan,nan,0
ANA,6,14,nan,nan,nan,0
ANA,6,15,nan,nan,nan,0
ANA,6,16,nan,nan,nan,0
ANA,6,17,nan,nan,nan,0
ANA,6,18,nan,nan,nan,0
ANA,6,19,nan,nan,nan,0
ANA,6,20,nan,nan,nan,0
ANA,6,21,nan,nan,nan,0
ANA,6,22,nan,nan,nan,0
ANA,6,23,nan,nan,nan,0
ANA,7,0,nan,nan,nan,0
ANA,7,1,nan,nan,nan,0
ANA,7,2,nan,nan,nan,0
ANA,7,3,nan,nan,nan,0
ANA,7,4,nan,nan,nan,0
ANA,7,5,nan,nan,nan,0
ANA,7,6,nan,nan,nan,0
ANA,7,7,nan,nan,nan,0
ANA,7,8,nan,nan,nan,0
ANA,7,9,nan,nan,nan,0
ANA,7,10,nan,nan,nan,0
ANA,7,11,nan,nan,nan,0
ANA,7,12,nan,nan,nan,0
ANA,7,13,nan,nan,nan,0
ANA,7,14,nan,nan,nan,0
ANA,7,15,nan,nan,nan,0
ANA,7,16,nan,nan,nan,0
ANA,7,17,nan,nan,nan,0
ANA,7,18,nan,nan,nan,0
ANA,7,19,nan,nan,nan,0
ANA,7,20,nan,nan,nan,0
ANA,7,21,nan,nan,nan,0
ANA,7,22,nan,nan,nan,0
ANA,7,23,nan,nan,nan,0
ANA,8,0,nan,nan,nan,0
ANA,8,1,nan,nan,nan,0
ANA,8,2,nan,nan,nan,0
ANA,8,3,nan,nan,nan,0
ANA,8,4,nan,nan,nan,0
ANA,8,5,nan,nan,nan,0
ANA,8,6,nan,nan,nan,0
ANA,8,7,nan,nan,nan,0
ANA,8,8,nan,nan,nan,0
ANA,8,9,nan,nan,nan,0
ANA,8,10,nan,nan,nan,0
ANA,8,11,nan,nan,nan,0
ANA,8,12,nan,nan,nan,0
ANA,8,13,nan,nan,nan,0
ANA,8,14,nan,nan,nan,0
ANA,8,15,nan,nan,nan,0
ANA,8,16,nan,nan,nan,0
ANA,8,17,nan,nan,nan,0
ANA,8,18,nan,nan,nan,0
ANA,8,19,nan,nan,nan,0
ANA,8,20,nan,nan,nan,0
ANA,8,21,nan,nan,nan,0
ANA,8,22,nan,nan,nan,0
ANA,8,23,nan,nan,nan,0
ANA,9,0,nan,nan,nan,0
ANA,9,1,nan,nan,nan,0
ANA,9,2,nan,nan,nan,0
ANA,9,3,nan,nan,nan,0
ANA,9,4,nan,nan,nan,0
ANA,9,5,nan,nan,nan,0
ANA,9,6,nan,nan,nan,0
ANA,9,7,nan,nan,nan,0
ANA,9,8,nan,nan,nan,0
ANA,9,9,nan,nan,nan,0
ANA,9,10,nan,nan,nan,0
ANA,9,11,nan,nan,nan,0
ANA,9,12,nan,nan,nan,0
ANA,9,13,nan,nan,nan,0
ANA,9,14,nan,nan,nan,0
ANA,9,15,nan,nan,nan,0
ANA,9,16,nan,nan,nan,0
ANA,9,17,nan,nan,nan,0
ANA,9,18,nan,nan,nan,0
ANA,9,19,nan,nan,nan,0
ANA,9,20,nan,nan,nan,0
ANA,9,21,nan,nan,nan,0
ANA,9,22,nan,nan,nan,0
ANA,9,23,nan,nan,nan,0
ANA,10,0,nan,nan,nan,0
ANA,10,1,nan,nan,nan,0
ANA,10,2,nan,nan,nan,0
ANA,10,3,nan,nan,nan,0
ANA,10,4,nan,nan,nan,0
ANA,10,5,nan,nan,nan,0
ANA,10,6,nan,nan,nan,0
ANA,10,7,nan,nan,nan,0
ANA,10,8,nan,nan,nan,0
ANA,10,9,nan,nan,nan,0
ANA,10,10,nan,nan,nan,0
ANA,10,11,nan,nan,nan,0
ANA,10,12,nan,nan,nan,0
ANA,10,13,nan,nan,nan,0
ANA,10,14,nan,nan,nan,0
ANA,10,15,nan,nan,nan,0
ANA,10,16,nan,nan,nan,0
ANA,10,17,nan,nan,nan,0
ANA,10,18,nan,nan,nan,0
ANA,10,19,nan,nan,nan,0
ANA,10,20,nan,nan,nan,0
ANA,10,21,nan,nan,nan,0
ANA,10,22,nan,nan,nan,0
ANA,10,23,nan,nan,nan,0
ANA,11,0,nan,nan,nan,0
ANA,11,1,nan,nan,nan,0
ANA,11,2,nan,nan,nan,0
ANA,11,3,nan,nan,nan,0
ANA,11,4,nan,nan,nan,0
ANA,11,5,nan,nan,nan,0
ANA,11,6,nan,nan,nan,0
ANA,11,7,nan,nan,nan,0
ANA,11,8,nan,nan,nan,0
ANA,11,9,nan,nan,nan,0
ANA,11,10,nan,nan,nan,0
ANA,11,11,nan,nan,nan,0
ANA,11,12,nan,nan,nan,0
ANA,11,13,nan,nan,nan,0
ANA,11,14,nan,nan,nan,0
ANA,11,15,nan,nan,nan,0
ANA,11,16,nan,nan,nan,0
ANA,11,17,nan,nan,nan,0
ANA,11,18,nan,nan,nan,0
ANA,11,19,nan,nan,nan,0
ANA,11,20,nan,nan,nan,0
ANA,11,21,nan,nan,nan,0
ANA,11,22,nan,nan,nan,0
ANA,11,23,nan,nan,nan,0
ANA,12,0,nan,nan,nan,0
ANA,12,1,nan,nan,nan,0
ANA,12,2,nan,nan,nan,0
ANA,12,3,nan,nan,nan,0
ANA,12,4,nan,nan,nan,0
ANA,12,5,nan,nan,nan,0
ANA,12,6,nan,nan,nan,0
ANA,12,7,nan,nan,nan,0
ANA,12,8,nan,nan,nan,0
ANA,12,9,nan,nan,nan,0
ANA,12,10,nan,nan,nan,0
ANA,12,11,nan,nan,nan,0
ANA,12,12,nan,nan,nan,0
ANA,12,13,nan,nan,nan,0
ANA,12,14,nan,nan,nan,0
ANA,12,15,nan,nan,nan,0
ANA,12,16,nan,nan,nan,0
ANA,12,17,nan,nan,nan,0
ANA,12,18,nan,nan,nan,0
ANA,12,19,nan,nan,nan,0
ANA,12,20,nan,nan,nan,0
ANA,12,21,nan,nan,nan,0
ANA,12,22,nan,nan,nan,0
ANA,12,23,nan,nan,nan,0
ANA,13,0,nan,nan,nan,0
ANA,13,1,nan,nan,nan,0
ANA,13,2,nan,nan,nan,0
ANA,13,3,nan,nan,nan,0
ANA,13,4,nan,nan,nan,0
ANA,13,5,nan,nan,nan,0
ANA,13,6,nan,nan,nan,0
ANA,13,7,nan,nan,nan,0
ANA,13,8,nan,nan,nan,0
ANA,13,9,nan,nan,nan,0
ANA,13,10,nan,nan,nan,0
ANA,13,11,nan,nan,nan,0
ANA,13,12,nan,nan,nan,0
ANA,13,13,nan,nan,nan,0
ANA,13,14,nan,nan,nan,0
ANA,13,15,nan,nan,nan,0
ANA,13,16,nan,nan,nan,0
ANA,13,17,nan,nan,nan,0
ANA,13,18,nan,nan,nan,0
ANA,13,19,nan,nan,nan,0
ANA,13,20,nan,nan,nan,0
ANA,13,21,nan,nan,nan,0
ANA,13,22,nan,nan,nan,0
ANA,13,23,nan,nan,nan,0
ANA,14,0,nan,nan,nan,0
ANA,14,1,nan,nan,nan,0
ANA,14,2,nan,nan,nan,0
ANA,14,3,nan,nan,nan,0
ANA,14,4,nan,nan,nan,0
ANA,14,5,nan,nan,nan,0
ANA,14,6,nan,nan,nan,0
ANA,14,7,nan,nan,nan,0
ANA,14,8,nan,nan,nan,0
ANA,14,9,nan,nan,nan,0
ANA,14,10,nan,nan,nan,0
ANA,14,11,nan,nan,nan,0
ANA,14,12,nan,nan,nan,0
ANA,14,13,nan,nan,nan,0
ANA,14,14,nan,nan,nan,0
ANA,14,15,nan,nan,nan,0
ANA,14,16,nan,nan,nan,0
ANA,14,17,nan,nan,nan,0
ANA,14,18,nan,nan,nan,0
ANA,14,19,nan,nan,nan,0
ANA,14,20,nan,nan,nan,0
ANA,14,21,nan,nan,nan,0
ANA,14,22,nan,nan,nan,0
ANA,14,23,nan,nan,nan,0
ANA,15,0,nan,nan,nan,0
ANA,15,1,nan,nan,nan,0
ANA,15,2,nan,nan,nan,0
ANA,15,3,nan,nan,nan,0
ANA,15,4,nan,nan,nan,0
ANA,15,5,nan,nan,nan,0
ANA,15,6,nan,nan,nan,0
ANA,15,7,nan,nan,nan,0
ANA,15,8,nan,nan,nan,0
ANA,15,9,nan,nan,nan,0
ANA,15,10,nan,nan,nan,0
ANA,15,11,nan,nan,nan,0
ANA,15,12,nan,nan,nan,0
ANA,15,13,nan,nan,nan,0
ANA,15,14,nan,nan,nan,0
ANA,15,15,nan,nan,nan,0
ANA,15,16,nan,nan,nan,0
ANA,15,17,nan,nan,nan,0
ANA,15,18,nan,nan,nan,0
ANA,15,19,nan,nan,nan,0
ANA,15,20,nan,nan,nan,0
ANA,15,21,nan,nan,nan,0
ANA,15,22,nan,nan,nan,0
ANA,15,23,nan,nan,nan,0
ANA,16,0,nan,nan,nan,0
ANA,16,1,nan,nan,nan,0
ANA,16,2,nan,nan,nan,0
ANA,16,3,nan,nan,nan,0
ANA,16,4,nan,nan,nan,0
ANA,16,5,nan,nan,nan,0
ANA,16,6,nan,nan,nan,0
ANA,16,7,nan,nan,nan,0
ANA,16,8,nan,nan,nan,0
ANA,16,9,nan,nan,nan,0
ANA,16,10,nan,nan,nan,0
ANA,16,11,nan,nan,nan,0
ANA,16,12,nan,nan,nan,0
ANA,16,13,nan,nan,nan,0
ANA,16,14,nan,nan,nan,0
ANA,16,15,nan,nan,nan,0
ANA,16,16,nan,nan,nan,0
ANA,16,17,nan,nan,nan,0
ANA,16,18,nan,nan,nan,0
ANA,16,19,nan,nan,nan,0
ANA,16,20,nan,nan,nan,0
ANA,16,21,nan,nan,nan,0
ANA,16,22,nan,nan,nan,0
ANA,16,23,nan,nan,nan,0
ANA,17,0,nan,nan,nan,0
ANA,17,1,nan,nan,nan,0
ANA,17,2,nan,nan,nan,0
ANA,17,3,nan,nan,nan,0
ANA,17,4,nan,nan,nan,0
ANA,17,5,nan,nan,nan,0
ANA,17,6,nan,nan,nan,0
ANA,17,7,nan,nan,nan,0
ANA,17,8,nan,nan,nan,0
ANA,17,9,nan,nan,nan,0
ANA,17,10,nan,nan,nan,0
ANA,17,11,nan,nan,nan,0
ANA,17,12,nan,nan,nan,0
ANA,17,13,nan,nan,nan,0
ANA,17,14,nan,nan,nan,0
ANA,17,15,nan,nan,nan,0
ANA,17,16,nan,nan,nan,0
ANA,17,17,nan,nan,nan,0
ANA,17,18,nan,nan,nan,0
ANA,17,19,nan,nan,nan,0
ANA,17,20,nan,nan,nan,0
ANA,17,21,nan,nan,nan,0
ANA,17,22,nan,nan,nan,0
ANA,17,23,nan,nan,nan,0
ANA,18,0,nan,nan,nan,0
ANA,18,1,nan,nan,nan,0
ANA,18,2,nan,nan,nan,0
ANA,18,3,nan,nan,nan,0
ANA,18,4,nan,nan,nan,0
ANA,18,5,nan,nan,nan,0
ANA,18,6,nan,nan,nan,0
ANA,18,7,nan,nan,nan,0
ANA,18,8,nan,nan,nan,0
ANA,18,9,nan,nan,nan,0
ANA,18,10,nan,nan,nan,0
ANA,18,11,nan,nan,nan,0
ANA,18,12,nan,nan,nan,0
ANA,18,13,nan,nan,nan,0
ANA,18,14,nan,nan,nan,0
ANA,18,15,nan,nan,nan,0
ANA,18,16,nan,nan,nan,0
ANA,18,17,nan,nan,nan,0
ANA,18,18,nan,nan,nan,0
ANA,18,19,nan,nan,nan,0
ANA,18,20,nan,nan,nan,0
ANA,18,21,nan,nan,nan,0
ANA,18,22,nan,nan,nan,0
ANA,18,23,nan,nan,nan,0
ANA,19,0,nan,nan,nan,0
ANA,19,1,nan,nan,nan,0
ANA,19,2,nan,nan,nan,0
ANA,19,3,nan,nan,nan,0
ANA,19,4,nan,nan,nan,0
ANA,19,5,nan,nan,nan,0
ANA,19,6,nan,nan,nan,0
ANA,19,7,nan,nan,nan,0
ANA,19,8,nan,nan,nan,0
ANA,19,9,nan,nan,nan,0
ANA,19,10,nan,nan,nan,0
ANA,19,11,nan,nan,nan,0
ANA,19,12,nan,nan,nan,0
ANA,19,13,nan,nan,nan,0
ANA,19,14,nan,nan,nan,0
ANA,19,15,nan,nan,nan,0
ANA,19,16,nan,nan,nan,0
ANA,19,17,nan,nan,nan,0
ANA,19,18,nan,nan,nan,0
ANA,19,19,nan,nan,nan,0
ANA,19,20,nan,nan,nan,0
ANA,19,21,nan,nan,nan,0
ANA,19,22,nan,nan,nan,0
ANA,19,23,nan,nan,nan,0
ANA,20,0,nan,nan,nan,0
ANA,20,1,nan,nan,nan,0
ANA,20,2,nan,nan,nan,0
ANA,20,3,nan,nan,nan,0
ANA,20,4,nan,nan,nan,0
ANA,20,5,nan,nan,nan,0
ANA,20,6,nan,nan,nan,0
ANA,20,7,nan,nan,nan,0
ANA,20,8,nan,nan,nan,0
ANA,20,9,nan,nan,nan,0
ANA,20,10,nan,nan,nan,0
ANA,20,11,nan,nan,nan,0
ANA,20,12,nan,nan,nan,0
ANA,20,13,nan,nan,nan,0
ANA,20,14,nan,nan,nan,0
ANA,20,15,nan,nan,nan,0
ANA,20,16,nan,nan,nan,0
ANA,20,17,nan,nan,nan,0
ANA,20,18,nan,nan,nan,0
ANA,20,19,nan,nan,nan,0
ANA,20,20,nan,nan,nan,0
ANA,20,21,nan,nan,nan,0
ANA,20,22,nan,nan,nan,0
ANA,20,23,nan,nan,nan,0
ANA,21,0,nan,nan,nan,0
ANA,21,1,nan,nan,nan,0
ANA,21,2,nan,nan,nan,0
ANA,21,3,nan,nan,nan,0
ANA,21,4,nan,nan,nan,0
ANA,21,5,nan,nan,nan,0
ANA,21,6,nan,nan,nan,0
ANA,21,7,nan,nan,nan,0
ANA,21,8,nan,nan,nan,0
ANA,21,9,nan,nan,nan,0
ANA,21,10,nan,nan,nan,0
ANA,21,11,nan,nan,nan,0
ANA,21,12,nan,nan,nan,0
ANA,21,13,nan,nan,nan,0
ANA,21,14,nan,nan,nan,0
ANA,21,15,nan,nan,nan,0
ANA,21,16,nan,nan,nan,0
ANA,21,17,nan,nan,nan,0
ANA,21,18,nan,nan,nan,0
ANA,21,19,nan,nan,nan,0
ANA,21,20,nan,nan,nan,0
ANA,21,21,nan,nan,nan,0
ANA,21,22,nan,nan,nan,0
ANA,21,23,nan,nan,nan,0
ANA,22,0,nan,nan,nan,0
ANA,22,1,nan,nan,nan,0
ANA,22,2,nan,nan,nan,0
ANA,22,3,nan,nan,nan,0
ANA,22,4,nan,nan,nan,0
ANA,22,5,nan,nan,nan,0
ANA,22,6,nan,nan,nan,0
ANA,22,7,nan,nan,nan,0
ANA,22,8,nan,nan,nan,0
ANA,22,9,nan,nan,nan,0
ANA,22,10,nan,nan,nan,0
ANA,22,11,nan,nan,nan,0
ANA,22,12,nan,nan,nan,0
ANA,22,13,nan,nan,nan,0
ANA,22,14,nan,nan,nan,0
ANA,22,15,nan,nan,nan,0
ANA,22,16,nan,nan,nan,0
ANA,22,17,nan,nan,nan,0
ANA,22,18,nan,nan,nan,0
ANA,22,19,nan,nan,nan,0
ANA,22,20,nan,nan,nan,0
ANA,22,21,nan,nan,nan,0
ANA,22,22,nan,nan,nan,0
ANA,22,23,nan,nan,nan,0
ANA,23,0,nan,nan,nan,0
ANA,23,1,nan,nan,nan,0
ANA,23,2,nan,nan,nan,0
ANA,23,3,nan,nan,nan,0
ANA,23,4,nan,nan,nan,0
ANA,23,5,nan,nan,nan,0
ANA,23,6,nan,nan,nan,0
ANA,23,7,nan,nan,nan,0
ANA,23,8,nan,nan,nan,0
ANA,23,9,nan,nan,nan,0
ANA,23,10,nan,nan,nan,0
ANA,23,11,nan,nan,nan,0
ANA,23,12,nan,nan,nan,0
ANA,23,13,nan,nan,nan,0
ANA,23,14,nan,nan,nan,0
ANA,23,15,nan,nan,nan,0
ANA,23,16,nan,nan,nan,0
ANA,23,17,nan,nan,nan,0
ANA,23,18,nan,nan,nan,0
ANA,23,19,nan,nan,nan,0
ANA,23,20,nan,nan,nan,0
ANA,23,21,nan,nan,nan,0
ANA,23,22,nan,nan,nan,0
ANA,23,23,nan,nan,nan,0
ANA,24,0,nan,nan,nan,0
ANA,24,1,nan,nan,nan,0
ANA,24,2,nan,nan,nan,0
ANA,24,3,nan,nan,nan,0
ANA,24,4,nan,nan,nan,0
ANA,24,5,nan,nan,nan,0
ANA,24,6,nan,nan,nan,0
ANA,24,7,nan,nan,nan,0
ANA,24,8,nan,nan,nan,0
ANA,24,9,nan,nan,nan,0
ANA,24,10,nan,nan,nan,0
ANA,24,11,nan,nan,nan,0
ANA,24,12,nan,nan,nan,0
ANA,24,13,nan,nan,nan,0
ANA,24,14,nan,nan,nan,0
ANA,24,15,nan,nan,nan,0
ANA,24,16,nan,nan,nan,0
ANA,24,17,nan,nan,nan,0
ANA,24,18,nan,nan,nan,0
ANA,24,19,nan,nan,nan,0
ANA,24,20,nan,nan,nan,0
ANA,24,21,nan,nan,nan,0
ANA,24,22,nan,nan,nan,0
ANA,24,23,nan,nan,nan,0
ANA,25,0,nan,nan,nan,0
ANA,25,1,nan,nan,nan,0
ANA,25,2,nan,nan,nan,0
ANA,25,3,nan,nan,nan,0
ANA,25,4,nan,nan,nan,0
ANA,25,5,nan,nan,nan,0
ANA,25,6,nan,nan,nan,0
ANA,25,7,nan,nan,nan,0
ANA,25,8,nan,nan,nan,0
ANA,25,9,nan,nan,nan,0
ANA,25,10,nan,nan,nan,0
ANA,25,11,nan,nan,nan,0
ANA,25,12,nan,nan,nan,0
ANA,25,13,nan,nan,nan,0
ANA,25,14,nan,nan,nan,0
ANA,25,15,nan,nan,nan,0
ANA,25,16,nan,nan,nan,0
ANA,25,17,nan,nan,nan,0
ANA,25,18,nan,nan,nan,0
ANA,25,19,nan,nan,nan,0
ANA,25,20,nan,nan,nan,0
ANA,25,21,nan,nan,nan,0
ANA,25,22,nan,nan,nan,0
ANA,25,23,nan,nan,nan,0
ANA,26,0,nan,nan,nan,0
ANA,26,1,nan,nan,nan,0
ANA,26,2,nan,nan,nan,0
ANA,26,3,nan,nan,nan,0
ANA,26,4,nan,nan,nan,0
ANA,26,5,nan,nan,nan,0
ANA,26,6,nan,nan,nan,0
ANA,26,7,nan,nan,nan,0
ANA,26,8,nan,nan,nan,0
ANA,26,9,nan,nan,nan,0
ANA,26,10,nan,nan,nan,0
ANA,26,11,nan,nan,nan,0
ANA,26,12,nan,nan,nan,0
ANA,26,13,nan,nan,nan,0
ANA,26,14,nan,nan,nan,0
ANA,26,15,nan,nan,nan,0
ANA,26,16,nan,nan,nan,0
ANA,26,17,nan,nan,nan,0
ANA,26,18,nan,nan,nan,0
ANA,26,19,nan,nan,nan,0
ANA,26,20,nan,nan,nan,0
ANA,26,21,nan,nan,nan,0
ANA,26,22,nan,nan,nan,0
